"Group.1" "Group.2" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "subject" "activity_desc" "activity_id"
11 1 0.271821892881356 -0.0208416833496154 -0.0915979368 -0.385798937983051 -0.174751410085 -0.285987428342857 0.419467105567568 0.332186475588235 0.134435906093023 -0.208320256368421 -0.415145536877551 -0.758099246618182 0.0111678641052632 -0.21134230125625 -0.268819201090909 -0.404497190401786 -0.412232083766071 -0.430642438196429 0.175451747351351 0.1208323030375 -0.0470502932785714 -0.094177336512766 -0.2531581152 -0.274885819365385 -0.167382740565217 -0.179594792353191 -0.271350621798 -0.33213289122963 -0.488524472245283 -0.530714915210526 -0.154716453134348 -0.199894136047059 -0.108260047782609 -0.157210871657895 -0.0878277812560976 -0.0903611837229167 -0.0602046664151163 -0.0993337055405405 -0.0275733771282051 -0.121273436959184 -0.04470270705 -0.0980363093913044 -0.0878513902439024 -0.0525405635408163 -0.203157085004255 -0.183463385173469 -0.32290840442093 -0.198110280857143 -0.0861320006590909 -0.927900965254237 -0.935102569830508 -0.895431560677966 -0.905873217457627 -0.90050380559322 -0.816438313220339 -0.316946894 -0.211228934325581 -0.0832251997894737 -0.93171283440678 -0.939635053389831 -0.906581719152542 -0.886710355254237 -0.862716118305085 -0.835010486949153 -0.49746459 -0.345619125 -0.263143361578947 -0.900750890847458 -0.856213480847458 -0.606686886727273 -0.575548107423077 -0.543721666625 -0.481003991192308 -0.478434991098077 -0.45691266154902 -0.540700677722222 -0.593607142745098 -0.529458486605556 -0.741140163981482 11 "WALKING" 1
12 1 0.2771286656 -0.0241134808432432 -0.074126846242 -0.128521194704167 -0.158579413569048 -0.228241265170833 0.104984893841935 0.140595183566667 0.121491853069767 -0.145222382543478 -0.46065551216 -0.77163951052 0.156493328314286 0.0107883343142857 -0.0600605002736842 -0.0918610801342105 -0.137946607757073 -0.187090972511905 -0.0627693777802439 -0.161993035377143 -0.159112424472222 -0.271816371502326 -0.26393978496 -0.317843248032 -0.00445063136842105 -0.100959254027027 -0.0737689994 -0.1612058327 -0.26237784378 -0.277593694637209 -0.0793598228510638 -0.250529270697778 -0.0792079643809524 -0.179448697139535 -0.0946835633 0.0340755644651163 -0.0387660063142857 -0.2315717922 -0.0996504044871795 -0.289744841461538 -0.0898872943243243 -0.1572546908025 -0.147340650495556 -0.202967686840909 -0.196781731502174 -0.175681700170732 -0.121153734558824 -0.343174879147059 -0.3456246751 -0.78322936654 -0.754947046897959 -0.69926953856 -0.702778605081633 -0.60695026664 -0.553134442087755 -0.15573585242 -0.256235966822222 -0.281038686387805 -0.755060231 -0.7669802018 -0.7392288042 -0.69690926254 -0.6659548894 -0.69442117756 -0.207172604186047 -0.398769019952381 -0.409127585833333 -0.8496510884 -0.78964809758 -0.6072141064375 -0.491691741945238 -0.393891292404762 -0.35645811554359 -0.243929977754545 -0.354902704652632 -0.401453779666667 -0.40721347541125 -0.423958835142857 -0.4697626005 12 "WALKING" 1
13 1 0.275883130350877 -0.02349871508 -0.0949437954929825 -0.323078936607143 -0.142726656869565 0.127569152870588 -0.0368934711290323 0.169465457427059 0.430783687111765 0.262425655641026 0.100031827636364 -0.184946342833333 0.369097972428571 -0.0098011125882353 0.184945160285714 0.0834577374411765 0.104083828821282 0.00876721653023256 0.047024261321875 0.154693554354839 0.1246648695 0.0906473130789474 0.0513060215714286 0.118940663432432 0.0472101698974359 0.0656785048766667 0.149288843090909 0.105265030582857 0.0101908990277778 0.044299200727027 0.01773281395 0.0205566580344828 -0.260921529891304 -0.151477583022222 -0.238964813704545 -0.108848690148936 -0.137500290856863 -0.146797019954545 -0.143178569375 -0.2254419784 -0.248408398869565 -0.138699195130435 -0.136962496395349 -0.0648830154978723 -0.13030777895 0.103873911181818 -0.3101077555 -0.306249018571429 -0.286634760535714 -0.695518563290909 -0.720283001403509 -0.769663590727273 -0.739328036740741 -0.753819701260714 -0.773845385821429 -0.455508034776087 -0.375108779868 -0.3889170751 -0.65387323822807 -0.697045383070175 -0.703391255410714 -0.695464991607143 -0.647966359912281 -0.712940052105263 -0.483705247882353 -0.47319707655 -0.529533232787234 -0.855738461929825 -0.851629149642857 -0.843826028070175 -0.766910399649123 -0.799240763571429 -0.532335999574074 -0.378184463773585 -0.457911669318182 -0.279994124 -0.227442446477273 -0.25148834398 -0.264127940195652 13 "WALKING" 1
14 1 0.271959598644068 -0.027917814396 -0.0865786057949152 -0.364102533474576 -0.124827146384074 -0.027885695 -0.0238932176377551 -0.0829706140784314 -0.193669920769231 -0.466957082727273 -0.603169617288136 -0.851372377719298 -0.215418517826087 -0.315631899107143 -0.374376337017544 -0.403229290559322 -0.447448543017241 -0.440878823214286 -0.165412565576087 -0.172762299290476 -0.28474865209375 -0.239042765496226 -0.258903108207843 -0.301705974578723 -0.348992589882353 -0.411032040773585 -0.420616475854545 -0.468435376584906 -0.414896954894737 -0.511319041960784 -0.153110339269231 -0.2662490128125 -0.164469245977358 -0.268865180954717 -0.177436047516667 -0.270537919916981 -0.0291349044222222 -0.0849775578116279 -0.232366125477083 -0.330715211931915 -0.141607330595238 -0.070653115432 -0.185880953714286 -0.191606138203922 -0.165675579716981 -0.237016890358333 -0.237993846956522 -0.143587730933333 -0.19908786155 -0.779689795932203 -0.733709751864407 -0.711282841186441 -0.648921740169492 -0.683875736101695 -0.609234263559322 -0.141363989361702 -0.115186499361702 -0.210596362428571 -0.79689643779661 -0.760112600344828 -0.690658083431035 -0.697929108862069 -0.66993037687931 -0.61732470292037 -0.388813669791667 -0.286896841590909 -0.262384733909091 -0.861349936610169 -0.786619250508475 -0.545074487818182 -0.471184465333333 -0.41529973 -0.447537855653846 -0.451301084891304 -0.34364685754 -0.276991969163265 -0.325035242035714 -0.427611987 -0.513159661057692 14 "WALKING" 1
15 1 0.273899207962963 -0.0283562448176923 -0.0744697604740741 -0.259740176796296 -0.274701966805 0.0850153087309302 0.0847509693809524 0.050281484 0.0870748364722222 0.390188595714286 0.116581446844444 -0.443509333552632 -0.0592698389459459 0.0588040621412895 -0.101460471702703 -0.0954319012560976 -0.245678020321739 -0.298611415957333 -0.0369848677171429 0.03742126672 -0.072756120325 -0.0474326241657143 -0.0203030892166667 -0.137989048189744 -0.0268376118623529 0.01343115701 -0.0576263038146341 -0.105381709932326 -0.188615657187021 -0.250182689 0.020279694975 -0.0828951108484848 -0.0913377907447368 -0.128978479483095 -0.0528797031590909 -0.137141937905278 -0.0762993903170732 -0.104142011871795 -0.111606059197674 -0.13198927327907 -0.325715534170732 -0.142534425271463 -0.177243092355263 -0.13463422252381 -0.232913178278788 -0.0606460519383809 -0.603316797941176 -0.432397568204545 -0.348095064454545 -0.856969124444444 -0.807827946851852 -0.865808363703704 -0.878279047037037 -0.906269419259259 -0.87273861537037 -0.506975627169388 -0.4576248798125 -0.445792805139535 -0.812306814259259 -0.813777128185185 -0.850406056296296 -0.862207037222222 -0.842545322407407 -0.882022447407407 -0.591129408039216 -0.5327034515 -0.48328509408 -0.908979667962963 -0.918975165555556 -0.796751114716981 -0.703796492192308 -0.688077541132075 -0.407566346408163 -0.411589878851064 -0.38753567997619 -0.438109895306122 -0.393176927895833 -0.403313799914894 -0.531817414468085 15 "WALKING" 1
16 1 0.276023564509804 -0.023333480673913 -0.09904258171 -0.375768981411765 -0.322830373333333 -0.173032643313725 0.450523222307692 0.483242690026316 -0.241375016979167 -0.6193231805625 -0.867206802529412 -0.926736235882353 -0.135308011044444 -0.348769968020833 -0.380945393372549 -0.4141924634 -0.422761818823529 -0.4924143618 -0.0678702043078947 -0.185027526621622 -0.415660202108511 -0.483429252772727 -0.45522852366 -0.54736867527451 -0.306683846804762 -0.377457421813953 -0.406282241206383 -0.496280418938776 -0.576545211026531 -0.582231779941176 -0.11021630702439 -0.223645490921053 -0.130583809522727 -0.243690179665789 -0.103821788756098 -0.14896219855 -0.0716870246666667 -0.129581916606061 -0.103881612268857 -0.251435739309756 -0.196643446310526 -0.0753474266722222 -0.104048619825 -0.163954521846154 -0.146135480035556 -0.21387978397619 -0.213292334242424 -0.289177528428571 -0.217707672525 -0.796108674705882 -0.811539754901961 -0.737126789215686 -0.728000959019608 -0.658473996666667 -0.648543204509804 -0.240425068571429 -0.221800256363636 -0.241446894736842 -0.867624463333333 -0.794494462941176 -0.797697320980392 -0.737961502156863 -0.748437418627451 -0.696972346666667 -0.202723284285714 -0.241520675575 -0.196122052972973 -0.844907006470588 -0.854466318235294 -0.597578241463415 -0.49180495795122 -0.42240897745 -0.431158575208333 -0.49994435 -0.443187436452381 -0.608238617477273 -0.619586562809524 -0.47770669365 -0.648575495577778 16 "WALKING" 1
17 1 0.272341855245902 -0.0193893354418644 -0.106511904480328 -0.312447956721311 -0.0557168251952381 -0.1667858412935 0.289324383114286 0.478607905617647 -0.0840609358518519 -0.368788030152542 -0.700686107278689 -0.853984088491803 -0.106727849014286 -0.282361590263462 -0.278818013785714 -0.268788333962069 -0.337150217035789 -0.429446270637931 -0.0109594928139535 -0.0921769423122449 -0.256605433040816 -0.304364218735849 -0.351676588263793 -0.397056240728814 -0.248581867871698 -0.346274821231579 -0.416983330254545 -0.389148424016393 -0.506263765606557 -0.505642601616667 -0.263464615025862 -0.323669433660714 -0.200251438527778 -0.273894945717544 -0.220688769156522 -0.181975311741509 -0.10874084443332 -0.23028121624 -0.258378251 -0.27612233105 -0.0365938063863636 -0.0524478327843137 -0.172127124679245 -0.143278052566038 -0.15851294513434 -0.173583226372321 -0.0558155958125 -0.144617413843137 -0.34091441804878 -0.833781187377049 -0.775215334672131 -0.724667756229508 -0.733638475901639 -0.632700509737705 -0.593725551491525 -0.179553710930233 -0.122522380333333 -0.20831610545283 -0.833930329016393 -0.810603617704918 -0.767660454918033 -0.754738285737705 -0.718395843442623 -0.655588783934426 -0.283098274409091 -0.212690837439024 -0.245558822226087 -0.876007415081967 -0.845055657868853 -0.558313594545455 -0.398622559755102 -0.452033866310345 -0.343208638454545 -0.438320214285714 -0.20733378742 -0.445450227509804 -0.4753686 -0.467699640666667 -0.512366978086207 17 "WALKING" 1
18 1 0.273887758571429 -0.0237406281380435 -0.0839029159125 -0.324771139982143 -0.255980810607143 -0.385104962142857 0.342465671016667 0.606858477095556 -0.0206854342619048 -0.330946899909091 -0.578809077145455 -0.930704637113208 0.0815938413421053 -0.00810262348717949 -0.0325126331157895 -0.143685121346939 -0.257096834574468 -0.309931804054545 0.0366724136475 0.00414641126969697 -0.145444718 -0.174990201866667 -0.308700583499362 -0.396940201093182 0.0333371847694444 0.0200321472295455 -0.111585109147826 -0.162466716088182 -0.22366635262766 -0.336856552726415 -0.2412090811 -0.174319312152174 -0.170865680955814 -0.235760102018519 -0.190115478121277 -0.261897972666667 -0.279978113023256 -0.26037986666383 -0.244807710633333 -0.373910888837209 -0.226508718629412 -0.28095715637037 -0.319628425563636 -0.333015965527273 -0.354687596036364 -0.3461146997125 -0.414648883005882 -0.32259349526 -0.301970659869048 -0.7767678725 -0.644338170714286 -0.572185550892857 -0.620188239285714 -0.479377681607143 -0.474341624642857 -0.198900450653061 -0.303017470411765 -0.2779566005 -0.7802456925 -0.743157866428571 -0.698174959642857 -0.659616227678571 -0.62566708875 -0.616200972142857 -0.264551055645833 -0.380304072673469 -0.29208595282 -0.809333838571429 -0.754497578571429 -0.374881198813953 -0.325317829847826 -0.369891663179167 -0.473379624488889 -0.36516801223913 -0.453880232433333 -0.49187308796 -0.445154312348837 -0.393786705755556 -0.658692133755102 18 "WALKING" 1
19 1 0.273931172307692 -0.029028043904878 -0.0904880226923077 -0.111047246468421 -0.00107636611347826 0.140928894935484 -0.0590291648465116 -0.11827877218 -0.149645956328824 0.0767183750421053 0.0527085354242424 0.145661269710526 -0.0384388540333333 -0.00913819211515152 0.0652819564705882 -0.0239579354545454 0.06190559769375 0.0676920862790909 0.1292897435 0.107563377576667 0.0999525659534286 0.0242034464333333 0.00345252410697143 -0.0395815617777778 0.0938028374393939 -0.00278291674285715 -0.0751969516981081 0.0369385788214286 0.0289144977368421 -0.08221208178125 0.0717697292029412 0.0247448320722222 -0.0246210226171429 -0.0479880091621622 -0.0564424582761905 -0.129219195688235 -0.0389806768254054 -0.0456066090787879 -0.0421758956142857 0.0845555714823529 -0.09185121 -0.0139838639921053 -0.0822369219918919 -0.0634607302051282 -0.0513742067394737 -0.0278280153416667 -0.0295704007138889 -0.15679205897561 -0.161140873216216 -0.420687545311111 -0.41899508773913 -0.464131562222222 -0.454225601042553 -0.54224922 -0.469357238866667 -0.571822936857778 -0.489885269134783 -0.511866711710952 -0.357152141759091 -0.418634948682927 -0.39168456412766 -0.484458991086957 -0.420851084740909 -0.434565559636364 -0.57711068218 -0.521380601980392 -0.491634366 -0.437127227341304 -0.475590033741667 -0.470648477814894 -0.582021769111111 -0.524542093733333 -0.576952617091489 -0.592128045195122 -0.414170382382979 -0.485303997020833 -0.485390795333333 -0.540627782822222 -0.420640703847826 19 "WALKING" 1
20 1 0.272589336470588 -0.0300646642853659 -0.0917800719764706 -0.182578254196078 -0.2272269459 0.502924679756098 -0.0742284253411765 -0.0432070398025641 -0.0563581970452381 0.02137488014 0.246598750911765 0.109420523694444 0.266556721142857 0.1287330267 0.347093110953333 0.265293364166667 0.265550783534375 0.127798024088235 0.0018170633125 0.0324066636363636 -0.0541670016153846 -0.0318001212964286 0.016093309504878 -0.133708834628205 0.07744509276875 0.109587803824242 -0.0203032188837838 -0.00428969465625 0.05061113903125 0.0200141572162162 0.0969702351181818 0.0245984781948718 -0.0853451089142857 -0.00781489956410257 -0.0254761934194 -0.109557586856757 -0.0358295834 -0.0193959565285714 -0.07565017257525 -0.0380363713 -0.04365142015625 0.0289477434282051 -0.0542011271111111 -0.0451281242702703 -0.0806785317894737 -0.128405724141463 -0.0907209531658537 -0.189444070911579 -0.144009612 -0.579434522467595 -0.45353047185 -0.57017099184 -0.566114519693878 -0.604763318416667 -0.55555511396 -0.368190944206818 -0.340010579295455 -0.353945095105263 -0.610144109428571 -0.56268286173913 -0.557632494897959 -0.668935998367347 -0.617826539574468 -0.464902985787234 -0.430130251582609 -0.422402002332 -0.432812759977778 -0.563761232470213 -0.6524437365 -0.619808209845833 -0.593444086159091 -0.502584024102041 -0.519803219893617 -0.532244517818182 -0.47859832044898 -0.437166083288889 -0.448928082080455 -0.375528652395455 -0.38016696002439 20 "WALKING" 1
21 1 0.279183526730769 -0.0252976903683333 -0.0810444237628846 -0.251388503634615 -0.187625347790476 0.00846821803170213 0.0595518574054054 0.207762004928571 0.058185097 0.118700135813953 -0.324979603829787 -0.4482099842 0.005143556815 -0.01918149535 -0.124409660678571 -0.0963294575864444 -0.162751976265778 -0.258524425895455 0.027613895 -0.0191594082560976 0.00421229023529412 -0.0820797411628571 -0.151083278744186 -0.228472083068182 0.0418833976944444 0.0135259330512821 -0.0857949624722222 -0.0658586147179487 -0.14779559627027 -0.194600085575 0.00751268835428571 -0.00496407618823529 -0.0971351220633333 -0.15353050347619 -0.205849527605263 -0.144257282521951 -0.0812079621295455 -0.108423623162791 -0.235568244851282 -0.219624017844444 -0.278155587225641 -0.145532898444444 -0.29346105655 -0.254363954883721 -0.282044306004545 -0.277364047487179 -0.277839800618367 -0.350952045933333 -0.343656535025 -0.714415457115385 -0.717617353784314 -0.663324743826923 -0.732098841346154 -0.728478520769231 -0.733319323076923 -0.3248612226 -0.34551897 -0.309600116697674 -0.701224962884615 -0.709991043269231 -0.748580463461539 -0.749354681538462 -0.728948048653846 -0.724202277884615 -0.582131798 -0.520749576041667 -0.459452360638298 -0.893270162692308 -0.895254051346154 -0.758312473538462 -0.776353186078431 -0.692897133061224 -0.538177876936444 -0.409548015193182 -0.446044364145833 -0.272897457897436 -0.329730692364706 -0.136632936175 -0.358661146052632 21 "WALKING" 1
22 1 0.27886459 -0.0248065733354865 -0.0828090127215217 -0.0708308473555556 0.01022740712 0.0201580113826087 -0.042309388 0.12214795615 0.47040269775 0.259126937583333 -0.0174061735357143 -0.00705223713513513 0.0366138911658621 -0.0828140376 0.047694454025 0.0343388809538462 0.033243725503125 0.00760921025925926 0.097691441275 0.0587646262666667 -0.0041222016 -0.0234121907266667 -0.068767150190625 -0.0856620715555556 0.04408494303125 0.0118494873727273 -0.0460850602972973 -0.125127500977778 -0.07803111215625 -0.130355302216216 -0.0422607416956522 0.0482184453413514 -0.0161503191525 -0.168724582588235 -0.0246729976715385 0.0394603627179487 -0.0807464539027778 -0.105120729057576 -0.168783963057143 -0.180817937536111 -0.376581458773684 -0.276505603947368 -0.318355979945 -0.319271767567568 -0.308086745955556 -0.253654379414634 -0.165312500168571 -0.277624966979487 -0.339720209453846 -0.499390510911111 -0.532420077904762 -0.436779277391304 -0.583470329534884 -0.527207405173913 -0.561225602007143 -0.3499212328643 -0.412216559421053 -0.357494169692308 -0.536059417359524 -0.455784532622222 -0.527201796357143 -0.474379289244444 -0.507662220568182 -0.536738231136364 -0.672198328095238 -0.586939514159091 -0.439823756995238 -0.586910583022222 -0.706379462926829 -0.699480966282609 -0.837992359782609 -0.798668709608696 -0.800289486456522 -0.806655214422222 -0.739659615333333 -0.594280260190476 -0.463847144383333 -0.469915835181818 -0.288467873952778 22 "WALKING" 1
23 1 0.273211884237288 -0.0263809985897727 -0.0916029555330509 -0.255777453677966 -0.193593993893148 -0.0568633552818182 0.170180147878788 0.313318912051282 0.129691398571429 -0.215634157857143 -0.492950373793103 -0.768316345932203 -0.0642701478684211 -0.116090723577273 -0.0863739648235294 -0.130314781572 -0.150791851857143 -0.16680840595098 -0.0844039348297619 -0.106015374545455 -0.0103004875410256 -0.0842691940295455 -0.132359243441304 -0.1828031305 -0.0241612846795455 -0.0540075235275 -0.0576286197530612 -0.134574766086842 -0.0782437905383673 -0.199494869506957 0.0464767452682927 -0.0346317778913043 -0.0180735923818182 -0.033479275255814 -0.151092731547619 -0.046490570784 -0.0829173058909091 -0.149999792730435 -0.073248960185 0.015177080995 0.0239607439411765 0.0280677037169048 -0.0477934189512821 0.0101259700769231 0.0441204594210526 -0.0495100260355556 -0.262733024837209 -0.229553571625532 -0.273944727426667 -0.700089314214286 -0.660700069423729 -0.714327253438596 -0.706135920372881 -0.679744002625 -0.679854542465517 -0.442827308907407 -0.408640228115385 -0.469247785425 -0.621664319053571 -0.565081663931035 -0.691216198481482 -0.603164181982143 -0.56574904337037 -0.526086766775862 -0.535474586358491 -0.457675288737736 -0.472515756113208 -0.624991685622642 -0.547572095945455 -0.623477557285714 -0.764409383666667 -0.557811654194118 -0.676111079196429 -0.583376611754386 -0.615183026403846 -0.515376429927273 -0.404397566272727 -0.491800276733929 -0.434086423636735 23 "WALKING" 1
24 1 0.276980816034483 -0.0252625568113208 -0.101509979174138 -0.43780583912069 -0.183404525060345 -0.275069719655172 0.550539316 0.593488354 -0.0644029996896552 -0.513179835051724 -0.843919779310345 -0.96854804362069 0.071122735575 -0.171789594269231 -0.29549988734902 -0.320817145781818 -0.413711100982456 -0.407884623965517 -0.084646909825641 -0.0368556857842105 -0.330028972461538 -0.40580480356 -0.390486993053571 -0.494436614631579 -0.133051640093333 -0.169761476263043 -0.25145922472 -0.345394694192593 -0.4089097786 -0.445122360022807 -0.358198658785714 -0.410581131929825 -0.362433571144444 -0.408954147175439 -0.344977422773585 -0.416580655154386 -0.369793495306122 -0.399551269267857 -0.367339751078846 -0.449544013877193 -0.268427253946429 -0.338082724842105 -0.306316762963636 -0.294929203859649 -0.344513071155172 -0.343434915413793 -0.395288781034694 -0.16154580244898 -0.223036901464286 -0.656091083448276 -0.54647486862069 -0.506322873603448 -0.524428433965517 -0.462495529310345 -0.46153868362069 -0.275323111714286 -0.320409446582143 -0.386133321867925 -0.58196246362069 -0.576809647241379 -0.535702847586207 -0.522280608448276 -0.526029882758621 -0.506734958275862 -0.275961201705 -0.158225387429375 -0.304906384 -0.733994901034483 -0.696107553157895 -0.273346995284583 -0.411412698909091 -0.503158553518519 -0.388299574243902 -0.250473320174419 -0.259733742653846 -0.439338593222222 -0.476443032045455 -0.312913723333333 -0.612911153979592 24 "WALKING" 1
25 1 0.278992759054054 -0.021995228658209 -0.0983864102135135 -0.54552243422973 -0.202259110094595 -0.415046484594595 0.413672702983784 0.464406099186792 -0.0268008362444444 -0.299648854508197 -0.736904005970149 -0.848222027972603 -0.0999861034629032 -0.324776837353623 -0.466264284095714 -0.484008024986486 -0.56077232 -0.554443384305556 -0.0577547639740741 -0.0866082011803571 -0.250843435241379 -0.307507241919355 -0.383378638084058 -0.469823335 -0.30109206362029 -0.392750233271667 -0.474258422341176 -0.538344239304658 -0.628142486895833 -0.62706491472973 -0.405064073028986 -0.473820059565217 -0.293404956401613 -0.425561119 -0.259425050737288 -0.348479890083333 -0.0819446078607143 -0.154188570627119 -0.304625892322951 -0.395885167616667 -0.06748948178 -0.127185307864407 -0.237136023082813 -0.275830778555556 -0.283889578151515 -0.34703464765493 -0.174401359653846 -0.292995880022414 -0.391403809627119 -0.89288529027027 -0.820781481351351 -0.825941194189189 -0.760626121486486 -0.710916076621622 -0.699544366756757 -0.142953438966102 -0.288751934216667 -0.32253428526087 -0.838222414324324 -0.834017685 -0.728627176216216 -0.727691830135135 -0.696933507837838 -0.602587366081081 -0.320707094166667 -0.387001043915254 -0.333381349426229 -0.850524155135135 -0.847501655540541 -0.521219927763492 -0.491381092870968 -0.461907569063492 -0.545689534276923 -0.478206206969268 -0.350530275712281 -0.416128693092308 -0.501726447014925 -0.564010308571429 -0.667592998 25 "WALKING" 1
26 1 0.279264443728814 -0.0238021432695652 -0.0857677356542373 -0.285527252067797 -0.181125099001724 -0.28419901279661 0.625153526705882 0.302353886583333 0.163965374536585 -0.437520987744681 -0.702553224901961 -0.797747674762712 0.019633398574359 -0.171557173075472 -0.250938516148148 -0.285495955982143 -0.299555011561404 -0.319014914542105 -0.0953714856673469 -0.0772753292674419 -0.160188891870833 -0.289785200764706 -0.346734677196154 -0.399255986324138 -0.0985414619792453 -0.248151609604878 -0.207270734985417 -0.27105975770566 -0.380990024740741 -0.448714049789474 -0.150421682616667 -0.20215744377551 -0.0507942425625 -0.116282826661628 0.0172011091309524 -0.0114868344074468 0.0291776899534884 -0.0642931592173171 -0.0765359293846154 -0.118550669892683 -0.223891690641026 0.0246110859545455 -0.0393631293777778 -0.106393490240233 -0.0671069592244898 -0.15426036762 -0.236470397125 0.016534573030303 0.0425878218604651 -0.858882772711864 -0.853028197627119 -0.84762733 -0.81693001 -0.795800738474576 -0.734934259322034 -0.103469262340426 0.0801352336363636 -0.000549762122222225 -0.830090255254237 -0.8409263 -0.79832654220339 -0.803835541186441 -0.734929809152542 -0.74262895 -0.474955383414634 -0.241291835526316 -0.186164726710526 -0.883233665932203 -0.893371317966102 -0.662752500555556 -0.529366865367347 -0.395452115272727 -0.401968188421053 -0.379736575357143 -0.455930087333333 -0.506847782391304 -0.428810461929825 -0.636690167358491 -0.500849310235294 26 "WALKING" 1
27 1 0.276849485438596 -0.0209342927322917 -0.0956403935125421 -0.307066075280702 -0.211034113912281 -0.280606441578947 0.248121687277778 0.491200003434783 0.100656214333333 -0.041361045 -0.548650801674074 -0.648032876298246 -0.063580277875 -0.158120324825556 -0.146401951698113 -0.271838962833333 -0.246097544408163 -0.268661585956429 0.21697517437 0.136493272210526 0.0435031224428571 -0.122902002820513 -0.0512152879745 -0.184169834717391 0.0317017288394737 0.0601485115268571 0.0221686966837209 -0.154458990926531 -0.188554607888889 -0.193778533817044 0.0168472130933333 0.133494259205882 -0.309005885435714 -0.143081209414634 -0.353327084190476 -0.223383500745652 -0.277752756214583 -0.196879911543478 -0.344107062304348 -0.237433712676596 -0.486076383159259 -0.523133037354167 -0.386273946304348 -0.264039394695652 -0.261527977725 -0.1183971935 -0.50601710148 -0.452799395111111 -0.245079751914894 -0.796050320526316 -0.807886646842105 -0.837064728421053 -0.842998442105263 -0.827130737192982 -0.832564262280702 -0.56066751198 -0.497967538085106 -0.303169730789474 -0.801901960877193 -0.78831277877193 -0.809153329473684 -0.842107900350877 -0.833105710877193 -0.812351563859649 -0.710252006071429 -0.591220607636364 -0.5287301162 -0.92558291 -0.907474020526316 -0.773051765357143 -0.7099473025 -0.717787760232143 -0.413788476734694 -0.332730634509434 -0.410916772352941 -0.2993835707 -0.433195561777778 -0.548184070519231 -0.34159843154902 27 "WALKING" 1
